frame,shoulder_tilt,forward_lean,neck_angle
278,-168.897,122.565,65.36
279,-168.782,122.849,65.207
280,-168.782,122.488,65.085
281,-168.92,122.743,65.062
282,-168.92,122.939,65.062
283,-168.805,123.349,65.102
284,-168.92,123.113,64.94
285,-168.805,123.703,64.911
286,-168.805,124.269,64.79
287,-168.805,124.243,64.79
288,-168.805,124.588,64.981
289,-168.92,124.899,65.01
290,-168.805,124.169,65.295
291,-168.759,123.883,65.086
292,-168.759,121.485,65.155
293,-168.875,123.058,65.379
294,-168.759,123.095,65.472
295,-168.829,122.809,65.292
296,-168.829,121.43,65.417
297,-168.945,121.507,65.447
298,-168.945,121.34,65.572
299,-168.899,121.113,65.36
300,-168.76,121.906,65.312
301,-168.83,120.941,65.255
302,-168.69,119.211,65.154
303,-168.573,120.749,65.194
304,-167.989,120.934,65.044
305,-168.013,122.635,65.184
306,-168.013,123.105,65.184
307,-168.038,122.412,65.38
308,-167.947,121.972,65.49
309,-167.971,123.395,65.56
310,-168.16,124.725,65.677
311,-168.184,124.917,65.676
312,-168.184,125.139,65.605
313,-168.208,125.055,65.674
314,-168.322,124.878,65.633
315,-168.414,122.955,65.398
316,-168.667,122.73,65.598
317,-168.897,123.126,65.658
318,-168.759,123.113,65.683
319,-168.736,123.086,65.738
320,-168.76,124.06,65.49
321,-168.737,123.149,65.347
322,-168.807,123.889,65.414
323,-168.807,123.783,65.414
324,-168.902,123.065,65.425
325,-169.114,122.758,65.34
326,-169.114,122.959,65.466
327,-169.114,122.908,65.466
328,-169.137,123.398,65.662
329,-169.255,122.257,65.819
330,-169.373,122.263,65.977
331,-169.491,122.249,66.008
332,-169.491,122.63,65.881
333,-169.373,122.978,65.85
334,-169.255,122.863,65.819
335,-168.996,120.941,65.814
336,-168.737,121.25,65.683
337,-168.525,122.191,65.768
338,-168.501,122.361,65.825
339,-168.29,122.966,66.164
340,-167.989,123.058,66.415
341,-167.458,123.223,67.193
342,-167.574,122.559,67.355
343,-167.69,122.01,67.441
344,-167.806,121.62,67.526
345,-167.806,122.365,67.657
346,-167.69,122.265,68.021
347,-167.574,120.139,68.173
348,-167.574,121.231,68.439
349,-167.484,122.43,68.443
350,-167.369,122.363,68.461
351,-167.369,121.633,68.642
352,-167.369,121.532,68.642
353,-167.369,120.579,68.642
354,-167.42,120.283,68.641
355,-167.331,120.393,68.76
356,-167.331,120.37,68.76
357,-167.357,119.316,69.042
358,-167.242,119.51,69.01
359,-167.357,119.593,69.26
360,-167.331,120.35,69.11
361,-167.331,118.706,69.243
362,-167.305,117.911,69.495
363,-167.279,116.678,69.564
364,-167.05,116.527,69.906
365,-166.881,116.584,69.704
366,-167.148,116.949,69.427
367,-167.264,117.225,69.459
368,-167.238,117.245,69.393
369,-167.328,117.918,69.27
370,-167.328,117.939,69.27
371,-167.381,117.986,69.627
372,-167.614,119.447,69.691
373,-167.614,120.424,69.691
374,-167.614,120.596,69.6
375,-167.497,121.226,69.432
376,-167.381,121.423,69.491
377,-167.497,121.83,69.387
378,-167.639,121.268,69.484
379,-167.69,120.83,69.841
380,-167.831,119.757,69.893
381,-168.063,118.661,69.687
382,-168.203,118.549,69.74
383,-168.203,118.723,69.74
384,-168.435,118.578,69.808
385,-168.551,118.719,69.569
386,-168.783,118.895,69.501
387,-168.899,118.759,69.49
388,-169.016,118.769,69.253
389,-169.388,120.574,68.882
390,-169.695,121.188,68.489
391,-169.674,120.98,68.465
392,-169.909,119.515,68.53
393,-169.791,118.557,68.59
394,-169.674,118.813,68.557
395,-169.578,119.059,68.723
396,-169.578,119.001,68.949
397,-169.461,118.502,69.05
398,-169.344,118.621,68.882
399,-169.227,118.417,69.117
400,-169.227,118.252,69.252
401,-168.877,118.759,69.152
402,-168.737,117.563,69.188
403,-168.503,117.617,68.988
404,-167.947,117.809,68.893
405,-167.831,118.253,68.728
406,-167.74,118.467,68.67
407,-167.625,119.444,68.421
408,-167.625,119.812,68.112
409,-167.625,120.038,68.112
410,-167.625,120.152,68.112
411,-167.74,120.788,68.143
412,-167.881,120.805,68.192
413,-167.881,120.828,68.192
414,-167.996,121.271,68.224
415,-167.996,122.2,68.14
416,-168.227,123.206,68.203
417,-168.783,121.887,68.21
418,-169.132,121.037,68.306
419,-169.227,120.657,68.184
420,-169.227,119.643,68.053
421,-169.461,119.239,68.249
422,-169.695,119.252,68.05
423,-169.812,119.138,67.951
424,-169.791,119.225,67.796
425,-169.909,119.677,67.828
426,-169.909,119.363,67.828
427,-169.93,121.876,67.984
428,-169.93,120.513,67.984
429,-170.047,120.387,67.885
430,-170.006,118.543,67.794
431,-170.006,118.459,67.794
432,-170.006,120.616,67.794
433,-170.006,120.473,67.794
434,-169.77,120.435,67.729
435,-169.652,120.762,67.697
436,-169.535,120.515,67.665
437,-169.535,121.674,67.534
438,-169.439,121.614,67.657
439,-169.439,120.972,67.657
440,-169.461,120.851,67.636
441,-169.344,119.617,67.345
442,-168.899,119.684,67.374
443,-168.435,119.761,67.381
444,-168.319,119.481,67.479
445,-168.343,120.332,67.545
446,-168.251,120.315,67.794
447,-168.275,120.315,67.944
448,-168.275,120.868,68.074
449,-168.16,120.789,68.043
450,-168.16,121.36,68.173
451,-168.69,121.33,68.026
452,-169.132,121.897,67.999
453,-169.11,122.392,67.756
454,-169.205,123.049,67.721
455,-169.366,122.684,67.842
456,-169.366,122.628,67.973
457,-169.344,122.335,67.818
458,-169.461,121.468,67.849
459,-169.578,121.567,67.62
460,-169.483,121.127,67.874
461,-169.504,120.964,67.809
462,-169.526,121.045,67.834
463,-169.621,121.256,67.493
464,-169.621,120.907,67.622
465,-169.738,120.858,67.782
466,-169.738,120.528,67.951
467,-169.716,120.035,68.054
468,-169.716,120.523,68.185
469,-169.716,120.997,67.961
470,-169.716,122.249,68.091
471,-169.599,122.452,68.06
472,-169.344,122.452,68.065
473,-169.182,122.143,67.943
474,-168.83,122.529,68.113
475,-168.83,122.421,68.02
476,-168.69,123.546,68.187
477,-168.573,123.389,68.158
478,-168.48,123.202,68.547
479,-168.573,122.68,68.645
480,-168.573,121.082,68.777
481,-168.69,120.382,68.941
482,-168.387,120.671,69.299
483,-168.246,121.601,69.243
484,-168.246,121.314,69.243
485,-168.222,119.301,69.313
486,-167.989,119.383,69.251
487,-167.989,117.68,69.251
488,-167.964,117.054,69.322
489,-167.989,117.851,69.48
490,-167.755,118.603,69.552
491,-167.964,119.769,69.322
492,-168.105,121.04,69.377
493,-167.964,120.947,69.227
494,-167.755,120.386,69.592
495,-167.755,119.852,69.592
496,-167.897,119.562,69.552
497,-167.872,120.135,69.393
498,-167.781,120.313,69.464
499,-167.897,120.93,69.361
500,-167.897,121.631,69.361
501,-167.872,121.006,69.298
502,-167.872,121.006,69.298
503,-167.73,119.804,69.338
504,-167.755,119.757,69.497
505,-167.588,118.973,69.474
506,-167.471,118.841,69.578
507,-167.355,118.913,69.683
508,-167.381,120.016,69.841
509,-167.639,120.518,69.791
510,-167.781,120.545,69.71
511,-167.856,121.654,69.953
512,-167.856,122.276,69.818
513,-167.74,122.405,69.651
514,-167.881,122.946,69.704
515,-167.856,123.344,69.414
516,-167.765,123.879,69.27
517,-167.881,125.001,69.079
518,-168.111,125.588,68.876
519,-168.227,126.048,68.775
520,-168.203,126.298,68.49
521,-168.087,125.018,68.459
522,-168.02,123.704,68.909
523,-168.136,122.418,68.809
524,-168.02,122.037,68.778
525,-168.045,122.805,68.924
526,-168.045,121.356,68.833
527,-168.02,121.014,68.939
528,-167.996,120.972,69.046
529,-168.02,120.739,69.145
530,-167.996,121.158,69.118
531,-167.971,121.099,69.091
532,-167.996,121.486,69.153
533,-167.996,121.67,69.153
534,-167.996,122.038,69.381
535,-168.111,121.946,69.279
536,-167.881,122.717,69.22
537,-167.881,119.757,69.352
538,-167.765,119.763,69.454
539,-167.65,118.508,69.425
540,-167.79,118.791,69.384
541,-167.7,119.478,69.381
542,-167.725,119.34,69.443
543,-167.84,118.6,69.341
544,-167.586,118.952,69.257
545,-167.331,118.996,69.269
546,-167.305,118.761,69.433
547,-167.51,120.68,69.203
548,-167.856,120.754,69.29
549,-168.435,121.903,69.174
550,-168.643,122.228,68.943
551,-168.877,122.196,69.002
552,-169.182,122.757,69.0
553,-169.609,122.355,68.894
554,-169.943,121.726,68.924
