frame,shoulder_tilt,forward_lean,neck_angle
453,-176.959,106.51,109.726
454,-176.966,106.431,109.504
455,-176.966,106.476,109.504
456,-176.966,107.799,109.858
457,-176.966,107.888,109.858
458,-176.966,108.176,109.858
459,-176.966,108.454,109.858
460,-176.835,108.155,110.406
461,-176.572,107.864,110.432
462,-176.44,107.88,110.625
463,-176.309,107.718,110.819
464,-176.309,107.555,111.18
465,-176.309,107.012,111.18
466,-176.309,107.045,111.18
467,-176.309,107.012,111.18
468,-176.177,107.182,111.014
469,-176.046,107.028,111.21
470,-176.046,107.136,111.56
471,-176.046,107.34,111.56
472,-176.046,107.272,111.56
473,-176.046,107.409,111.56
474,-176.055,107.306,111.677
475,-176.055,107.221,111.677
476,-176.055,107.187,111.677
477,-176.186,107.258,111.48
478,-176.186,107.344,111.48
479,-176.186,107.534,111.48
480,-176.326,107.479,111.761
481,-176.456,107.693,111.565
482,-176.579,107.66,111.254
483,-176.587,107.713,111.384
484,-176.718,107.769,111.19
485,-176.718,107.68,111.19
486,-176.726,107.645,111.32
487,-176.856,107.718,111.127
488,-176.856,107.718,111.127
489,-176.856,107.754,111.127
490,-176.994,107.791,111.065
491,-176.994,107.598,111.065
492,-176.994,107.615,111.065
493,-176.994,107.773,111.065
494,-176.994,107.898,111.077
495,-176.864,108.341,110.555
496,-177.001,108.304,110.483
497,-177.008,108.379,110.258
498,-177.008,108.305,110.258
499,-177.008,108.141,110.246
500,-177.008,108.051,110.246
501,-177.008,107.873,110.246
502,-177.014,107.873,110.347
503,-177.014,107.873,110.347
504,-176.885,107.875,110.168
505,-176.885,108.088,110.151
506,-176.885,108.214,110.151
507,-176.885,108.269,110.151
508,-176.885,108.196,110.151
509,-177.014,108.362,109.593
510,-177.014,108.398,109.572
511,-177.014,108.398,109.572
512,-177.014,108.417,109.55
513,-177.008,108.435,109.415
514,-177.008,108.472,109.415
515,-177.008,108.325,109.415
516,-177.008,108.18,109.415
517,-176.878,108.128,109.254
518,-176.878,108.11,109.254
519,-176.878,108.163,109.254
520,-176.878,108.11,109.254
521,-176.878,107.677,109.254
522,-176.885,107.728,109.366
523,-176.885,107.694,109.366
524,-176.885,107.762,109.366
525,-176.885,107.899,109.366
526,-176.885,108.004,109.366
527,-176.885,108.199,109.366
528,-176.885,108.362,109.366
529,-176.892,108.435,109.501
530,-176.892,108.601,109.176
531,-177.021,108.601,109.336
532,-177.021,108.62,109.358
533,-177.151,109.057,109.171
534,-177.021,109.035,109.011
535,-177.021,109.035,109.011
536,-177.021,108.997,109.011
537,-177.021,108.863,109.011
538,-177.021,108.768,109.011
539,-177.021,108.674,109.011
540,-177.151,109.072,108.826
541,-177.151,109.169,108.846
542,-177.286,109.245,108.795
543,-177.286,109.191,109.139
544,-177.286,109.02,109.485
545,-177.28,109.216,109.353
546,-177.28,109.078,109.353
547,-177.28,109.059,109.353
548,-177.28,109.098,109.372
549,-177.28,108.695,109.389
550,-177.539,108.129,109.383
551,-177.539,108.166,109.052
552,-177.539,108.274,108.708
553,-177.533,108.327,108.577
554,-177.533,108.417,108.591
555,-177.533,108.562,108.248
556,-177.533,108.562,108.248
557,-177.533,108.706,107.907
558,-177.533,108.743,107.907
559,-177.663,108.471,107.727
560,-177.792,108.223,107.901
561,-177.792,107.437,107.901
562,-177.792,107.421,107.901
563,-177.792,107.06,107.901
564,-177.657,107.149,107.95
565,-177.522,107.303,108.0
566,-177.522,107.793,108.0
567,-177.392,108.346,107.839
568,-177.392,108.671,107.839
569,-177.392,108.95,107.839
570,-177.392,108.875,107.839
571,-177.392,108.84,108.182
572,-177.397,108.953,108.299
573,-177.397,109.126,108.284
574,-177.397,109.053,108.612
575,-177.397,108.861,108.612
576,-177.268,108.636,108.433
577,-177.268,108.637,108.778
578,-177.274,109.035,108.893
579,-177.274,109.625,108.528
580,-177.28,109.504,108.641
581,-177.151,109.56,108.481
582,-177.157,109.764,108.594
583,-177.286,109.863,108.41
584,-177.292,109.792,108.181
585,-177.292,109.833,108.181
586,-177.292,109.895,108.181
587,-177.292,110.009,107.841
588,-177.292,109.947,107.818
589,-177.292,109.947,107.818
590,-177.292,110.009,107.818
591,-177.292,110.03,107.841
592,-177.292,109.844,107.841
593,-177.292,109.602,107.841
594,-177.163,109.698,107.684
595,-177.163,109.479,107.661
596,-177.17,109.519,107.773
597,-177.041,109.694,107.616
598,-177.048,109.734,107.752
599,-177.048,109.794,107.752
600,-177.048,109.378,107.752
601,-177.048,108.776,107.752
602,-177.048,108.578,108.09
603,-176.92,108.669,108.273
604,-176.92,108.742,108.273
605,-176.92,108.909,108.273
606,-176.792,109.1,108.457
607,-176.792,109.351,108.457
608,-176.792,109.65,108.457
609,-176.664,109.727,108.301
610,-176.664,109.727,108.301
611,-176.536,109.562,108.145
612,-176.528,109.794,107.672
613,-176.52,109.705,107.221
614,-176.392,109.583,107.068
615,-176.392,108.629,107.068
616,-176.392,108.807,106.732
617,-176.392,108.54,106.732
618,-176.392,108.212,106.732
619,-176.392,107.928,106.732
620,-176.263,107.419,106.556
621,-176.263,107.995,106.556
622,-176.263,107.88,106.556
623,-176.135,107.895,106.738
624,-176.126,107.994,106.601
625,-176.126,107.879,106.601
626,-176.126,107.928,106.601
627,-176.117,107.81,106.825
628,-175.988,107.926,106.672
629,-175.988,107.926,106.672
630,-175.979,107.759,106.872
631,-175.979,107.824,106.872
632,-175.85,107.773,107.058
633,-175.85,108.225,107.373
634,-175.979,108.417,107.186
635,-175.85,108.435,107.714
636,-175.85,108.328,108.058
637,-175.85,108.24,108.058
638,-175.85,108.258,108.058
639,-175.85,108.544,108.402
640,-175.85,108.327,108.402
641,-175.85,108.274,108.402
642,-175.85,108.135,108.058
643,-175.85,107.778,108.058
644,-175.979,107.864,107.869
645,-175.979,108.453,107.869
646,-175.979,108.854,107.869
647,-175.979,108.817,107.869
648,-175.979,108.743,107.869
649,-176.108,108.382,107.681
650,-176.108,108.435,107.681
651,-176.108,108.542,107.681
652,-176.238,108.833,107.494
653,-176.238,108.614,107.494
654,-176.238,108.524,107.494
655,-176.246,108.668,107.632
656,-176.255,108.687,107.793
657,-176.52,108.65,107.941
658,-176.641,108.578,108.002
659,-176.77,108.579,108.193
660,-177.035,108.435,108.655
661,-177.163,108.453,108.472
662,-177.421,108.579,108.464
663,-177.55,108.652,108.284
664,-177.678,108.453,108.117
665,-177.678,107.865,108.117
666,-177.802,107.587,107.821
667,-177.797,107.767,107.679
668,-177.668,108.226,107.167
669,-177.668,108.435,107.151
670,-177.668,109.011,106.798
671,-177.668,109.011,106.798
672,-177.668,108.974,106.798
673,-177.673,109.026,106.579
674,-177.673,108.97,106.579
675,-177.673,109.063,106.579
676,-177.678,108.753,106.694
677,-177.678,108.931,106.361
678,-177.678,108.967,106.361
679,-177.684,109.077,106.495
680,-177.684,109.022,106.495
681,-177.684,109.207,106.495
682,-177.684,109.396,106.475
683,-177.684,109.358,106.475
684,-177.555,109.228,106.652
685,-177.555,109.266,106.652
686,-177.55,109.191,106.537
687,-177.55,108.95,106.537
688,-177.55,108.95,106.537
689,-177.55,108.698,106.537
690,-177.55,108.663,106.537
691,-177.55,108.487,106.537
692,-177.55,108.435,106.537
693,-177.684,108.349,106.827
694,-177.684,108.349,106.827
695,-177.684,108.366,106.827
696,-177.812,108.366,106.651
697,-177.812,108.297,106.651
698,-177.812,108.196,106.651
699,-177.812,108.112,106.651
700,-177.812,108.246,106.651
701,-177.812,108.452,106.651
702,-177.812,108.95,106.651
703,-177.812,109.153,106.651
704,-177.812,109.209,106.651
705,-177.812,109.172,106.632
706,-177.812,109.061,106.632
707,-177.812,109.149,106.3
708,-177.812,109.584,106.3
709,-177.812,109.858,106.3
710,-177.812,109.819,106.3
711,-177.812,109.858,106.279
712,-177.684,109.834,106.124
713,-177.684,109.795,106.124
714,-177.684,109.775,106.124
715,-177.684,109.716,106.124
716,-177.812,109.829,105.949
717,-177.812,109.869,105.949
718,-177.812,109.869,105.949
719,-177.941,110.003,105.775
720,-177.941,110.043,105.775
721,-177.941,110.113,105.446
722,-177.941,110.093,105.446
723,-177.941,110.033,105.446
724,-177.936,110.033,105.332
725,-177.812,110.028,105.27
726,-177.812,109.968,105.27
727,-177.812,109.773,105.27
728,-177.807,109.773,105.156
729,-177.807,110.268,105.156
730,-177.802,110.411,105.019
731,-177.802,110.411,105.019
732,-177.802,110.167,105.019
733,-177.802,109.909,105.019
734,-177.668,109.797,105.055
735,-177.668,109.836,105.03
736,-177.668,109.623,105.03
737,-177.668,109.346,105.359
738,-177.539,109.108,105.535
739,-177.533,109.089,105.396
740,-177.533,109.089,105.396
741,-177.527,109.519,105.282
742,-177.527,109.462,105.307
743,-177.657,109.333,105.462
744,-177.657,109.561,105.462
745,-177.657,109.775,105.462
746,-177.657,109.685,105.795
747,-177.657,109.744,105.795
748,-177.657,109.453,105.795
749,-177.657,109.396,105.795
750,-177.657,109.325,106.128
751,-177.657,109.363,106.128
752,-177.657,109.236,106.487
753,-177.787,108.957,106.667
754,-177.917,108.488,107.184
755,-177.917,108.577,107.203
756,-178.173,107.749,107.426
757,-178.308,107.73,107.705
758,-178.438,108.12,107.544
759,-178.698,108.686,107.207
760,-178.961,109.63,107.017
761,-178.963,109.531,107.158
762,-179.093,109.579,106.651
763,-179.093,109.501,106.66
764,-179.222,109.434,106.157
765,-179.091,108.4,106.206
766,-179.089,106.936,106.085
767,-179.217,106.376,106.126
768,-179.086,105.606,105.969
769,-179.086,105.784,105.969
770,-179.217,106.088,105.143
771,-179.217,105.984,105.146
772,-179.347,105.614,104.653
773,-179.347,105.901,104.646
774,-179.479,106.427,104.259
775,-179.61,106.608,104.218
776,-179.741,106.717,103.856
777,-179.611,106.958,103.684
778,-179.741,108.207,103.524
779,-179.741,108.77,103.644
780,-179.741,109.331,103.656
781,-179.742,110.556,103.776
782,-179.742,110.761,103.786
783,-179.742,111.269,103.804
784,-179.741,110.119,103.688
785,-179.741,109.68,103.696
786,-179.741,109.17,103.697
787,-179.741,109.331,103.571
788,-179.611,109.316,103.728
789,-179.483,108.127,103.694
790,-179.484,107.541,103.817
791,-179.355,107.678,103.654
792,-179.355,107.38,103.654
793,-179.228,107.501,103.619
794,-179.228,107.894,103.619
795,-179.228,107.913,103.295
796,-179.228,108.851,103.295
797,-179.228,110.937,103.295
798,-179.226,111.211,103.165
799,-179.097,110.862,103.327
800,-179.097,110.416,103.327
801,-179.097,110.309,103.645
802,-179.097,110.381,103.965
803,-179.099,110.202,104.095
804,-179.099,110.353,104.416
805,-179.099,110.515,104.416
806,-178.97,110.522,104.588
807,-178.97,110.38,104.588
808,-179.099,110.242,104.102
809,-179.228,110.315,103.938
810,-179.229,109.367,104.066
811,-179.358,109.221,103.904
812,-179.358,109.045,103.904
813,-179.486,108.907,104.061
814,-179.486,108.856,104.061
815,-179.486,108.887,103.743
816,-179.486,108.734,103.736
817,-179.486,109.074,103.418
818,-179.486,109.214,103.418
819,-179.486,109.356,103.41
820,-179.486,109.369,103.094
821,-179.486,109.192,103.094
822,-179.486,109.019,103.094
823,-179.486,109.122,103.094
824,-179.486,108.95,103.094
825,-179.486,109.002,103.094
826,-179.615,109.225,102.934
827,-179.615,109.69,102.934
828,-179.615,109.654,102.934
829,-179.743,108.615,103.08
830,-179.743,108.484,103.08
831,-179.743,108.484,103.08
832,-179.743,107.915,103.08
833,-179.872,108.419,102.92
834,-179.872,108.73,102.92
835,180.0,108.798,103.076
836,180.0,108.848,103.065
837,180.0,108.848,103.065
838,180.0,108.798,103.052
839,-179.872,108.682,103.211
840,-179.872,109.003,103.211
841,-179.872,109.107,103.211
842,-179.872,109.389,103.211
843,180.0,109.512,103.037
844,180.0,109.61,103.353
845,180.0,109.5,103.353
846,180.0,109.428,103.353
847,180.0,109.392,103.353
848,180.0,109.338,103.353
849,179.872,109.371,103.193
850,180.0,109.227,103.037
851,180.0,109.262,103.037
852,180.0,109.175,103.037
853,180.0,109.28,103.037
