frame,shoulder_tilt,forward_lean,neck_angle
628,176.151,128.906,54.08
629,175.744,128.2,54.136
630,175.347,125.368,54.318
631,174.938,125.45,54.272
632,174.661,124.248,54.39
633,174.382,124.402,54.405
634,174.382,123.605,54.622
635,174.25,123.829,54.691
636,174.236,123.851,54.691
637,174.236,125.12,54.699
638,174.223,125.585,54.585
639,174.223,125.212,54.585
640,174.369,125.407,54.63
641,174.503,125.726,54.683
642,174.623,125.741,54.63
643,174.757,126.024,54.797
644,175.292,126.085,55.013
645,175.828,126.098,55.237
646,175.972,126.328,55.29
647,176.365,126.049,55.231
648,176.641,126.171,55.334
649,176.768,125.767,55.161
650,176.91,125.657,55.214
651,176.917,125.819,55.206
652,177.044,125.058,55.269
653,176.91,124.82,55.446
654,176.641,124.596,55.684
655,176.634,123.767,55.575
656,176.634,122.267,55.688
657,176.499,121.578,55.744
658,176.365,121.192,55.924
659,176.356,121.893,55.922
660,176.087,122.857,56.031
661,175.539,124.359,56.285
662,175.539,122.079,56.276
663,175.405,121.112,56.339
664,175.415,121.015,56.447
665,175.292,121.378,56.507
666,175.303,121.344,56.503
667,175.447,123.491,56.556
668,175.458,124.161,56.552
669,175.336,123.946,56.611
670,175.071,125.239,56.488
671,174.938,123.083,56.432
672,175.071,123.202,56.25
673,175.071,125.039,56.121
674,175.479,125.581,55.817
675,175.347,125.71,55.761
676,175.479,125.264,55.584
677,175.886,125.22,55.393
678,176.283,125.291,55.101
679,176.292,124.901,55.198
680,176.292,125.973,55.189
681,176.688,126.435,55.015
682,176.696,126.307,55.006
683,176.696,126.746,55.006
684,176.827,127.574,54.837
685,176.827,126.895,54.837
686,176.827,126.747,54.837
687,176.827,126.641,54.733
688,176.424,126.421,54.792
689,176.151,125.776,54.69
690,175.886,126.217,54.91
691,175.489,126.304,54.972
692,175.225,126.336,55.089
693,174.961,126.996,55.323
694,174.961,126.356,55.438
695,174.961,125.373,55.448
696,175.105,123.873,55.503
697,175.379,124.026,55.612
698,175.51,124.413,55.668
699,174.961,125.504,55.796
700,174.303,124.054,56.223
701,173.616,123.319,56.423
702,173.748,123.46,56.479
703,173.88,123.211,56.415
704,173.998,123.177,56.498
705,174.263,122.754,56.371
706,174.528,122.589,56.245
707,174.515,123.158,56.149
708,174.648,123.062,56.205
709,174.781,122.383,56.142
710,174.794,122.571,56.14
711,174.781,123.011,56.033
712,174.914,123.069,55.608
713,175.17,124.667,55.263
714,175.303,125.434,54.972
715,175.714,125.575,54.776
716,175.714,122.451,54.663
717,175.714,122.675,54.549
718,175.714,122.959,54.54
719,175.99,123.775,54.417
720,176.124,123.179,54.35
